SYMBOL,K_O,K12,K21,K22,K24,K25,K4,K7,T2D_D,T2D102,T2D106,T2D11,T2D3,T2D61,T2D66,T2D78
ABRACL,163.0,26.0,107.0,171.0,145.0,190.99967,64.0,139.0,82.00001,18.0,62.00003,6.0,101.0,17.0,300.0,336.0004
ABRAXAS1,307.32362,143.06101999999998,243.53170999999998,297.871200734832,213.06081,366.62035,132.873457,225.28699999999998,209.95907,77.05014,133.16079,5.089855999999999,178.3584,40.22985,414.07072999999997,422.50127
ABRAXAS1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRAXAS1P2,0.0,4.08292,9.86481,2.5759,2.34681,1.27027,0.0,0.0,2.34152,0.0,0.0,0.0,2.18215,0.0,0.0,1.09992
ABRAXAS2,116.0,64.0,124.0,137.0,120.0,134.0,61.0,110.0,157.0,61.0,107.0,9.0,103.0,11.0,203.0,200.0
ABT1,165.0,76.0,143.0,171.0,186.0,180.0,83.0,150.0,116.0,36.0,89.0,8.0,121.0,6.0,271.0,302.0
ABT1P1,0.0,0.0,4.56289,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,5.7355,1.0
ABTB1,471.99962000000005,357.00028164,478.99965,443.99985999999996,650.99929,365.93177744453,250.00007499999998,302.99988,473.00005,392.00011,184.000055,36.00001,485.99978999999996,33.999986,691.0005000000001,625.9997156000001
ABTB2,9.999998999999999,12.0,4.0,5.0,7.0,10.0,4.0,17.0,3.0,4.0,8.0,0.0,10.0,1.0,16.0,17.0
ABTB3,137.75181,60.77534,136.0,105.75408,101.000046913,139.03907389,48.073133,90.03462999999999,56.99996,19.0,53.12677,0.0,113.03876000000001,15.99996,165.04066,182.26072
ACAA1,352.94921,245.745462,466.77588,308.05257,221.60210999999998,418.09944,232.85112,365.6410735,214.5886375,132.50547,253.74007,11.000005,201.39147,32.6861,477.54222,512.69015
ACAA2,218.75740000000002,122.5301,336.05294,324.07246000000004,233.41538,293.4292,178.46878,274.17906999999997,195.54841,56.61425,148.87255000000002,9.000001000000001,156.77871,27.07436,276.25435,305.50195
ACAA2P1,6.30821,2.12489,0.0,0.0,2.0,0.0,0.0,1.00819,0.0,0.0,1.04644,0.0,1.01492,0.0,1.02289,1.04501
ACACA,158.1738475405,121.64048360000001,204.2014807714063,157.00000350564,153.02188999999998,156.222990507,79.28003289277,127.814725,159.00006222,88.02354634800001,120.000010142568,5.0,114.99997,13.99999,215.367647558823,244.574610672
ACACB,95.71360389055,82.046104002,104.5675432349,102.87484569205,105.2568194657,99.3817991866,70.62636030246,86.5118869337,102.873059,54.6681801487097,73.42013407969999,15.000002,52.7698326631,23.4505643517,204.87078746583,190.2108618353
ACAD10,141.53773230726,85.60704,138.772324,125.184111813,100.09223927,151.494907,94.99997,88.08367,97.719500152495,50.574847317350006,98.17957183525,10.999994000000001,76.308341967,21.99998,186.96287999999998,192.58304
ACAD11,193.29423956000002,115.987358836,219.7853,120.37317,96.80485,272.25516,121.33346639,270.7836000432264,149.68202,44.25793839999999,153.70924,9.0,73.72799,12.168443,366.38112,314.66528
ACAD8,166.99999,90.80437,216.44142000000002,119.07588,106.66172,161.42717000000002,96.58654,147.467546,122.00001,64.69992,131.09438,7.0,70.61480999999999,25.999985,268.50886,217.84444000000002
ACAD9,224.89134,164.89262,299.38461,208.50525,239.97885000000002,269.35789927857604,126.4964882,259.5757380152841,242.269675873893,130.069084,147.65162,19.036189999999998,100.39128230728,29.739440000000002,352.021930208003,282.1647193
ACAD9-DT,1.0,6.0,8.0,4.0,6.0,12.0,6.0,1.0,6.0,4.0,12.0,7.0,3.0,1.0,13.0,13.0
ACADL,13.7649,4.60444,22.35228,8.7168,4.91723,12.96472,3.22168,3.16771,18.42564,6.73435,7.40931,0.0,6.52761,2.0,21.474359999999997,13.67236
ACADM,388.47041,244.78386105634002,281.66378173,292.259140153109,318.2596093,362.5802312033392,159.459462,367.05044785628996,314.68761798132,173.843761,212.155825,17.999969999999998,218.061176,44.071697,423.205107907,384.8389138
ACADS,36.0,29.99999,35.0,55.00005,72.00003000000001,79.00003,41.00002,47.00000000000001,32.99999,13.0,48.000020000000006,2.0,49.999990000000004,5.0,66.99998,66.0
ACADSB,150.683,120.15794000000001,239.271,214.31617000000003,159.44633,272.94299,105.9885100661779,167.428,211.8535,68.4025,112.76538000000001,8.04593,109.10346,30.5202,299.14425000000006,297.62417999999997
ACADVL,952.99935306598,724.99952,834.0002900000001,1035.000827825617,662.9999055052,1017.9997415,691.999425,991.0001100000001,730.9995603,361.00005,648.0000599823001,39.000015,471.99950743200003,105.0,1086.999601,1331.999896
ACAN,3.1247,13.338961680779999,9.042600827087,3.24372,2.00711,8.246950969293,3.021980029592,4.170140697142,1.0000001486630001,3.26394,2.082239756361,0.0,2.000000511076,0.0,5.01806011803,7.037599999999999
ACAP1,699.71886,410.58592,687.5661299999999,392.55746,397.40042,704.16315,406.40627,568.04823,480.55213,193.11358,451.63750791,47.0,290.81117,75.99999000000001,879.89761,772.29655
ACAP2,1964.0617300000001,1133.3478599999999,1900.86237,2078.3621918405997,1440.27307,2295.5503,930.02886,1888.6761199999999,1657.3301900000001,650.79098,1007.7922699999999,110.000020320023,1110.31657,215.9998,2835.8394,2931.9864
ACAP2-IT1,32.0,23.0,4.0,17.0,3.0,35.0,15.0,25.0,29.0,0.0,17.0,0.0,8.0,3.0,42.0,34.0
ACAP3,111.999897,113.99995,121.01747999999999,140.00519500000001,94.005692,172.32031,117.99998000000001,154.99993,106.00002,28.00001,89.022588,6.0,73.00005,11.0,247.09848499999998,262.021921
ACAT1,177.2308488,133.83998,200.34908000000001,167.01278,141.54,207.849394,74.960564,164.7329111308,160.597586,46.0416,103.7119146786724,10.0,116.75006,20.000007,211.86178999999998,169.7316321201
ACAT2,83.09100000000001,51.665,58.9084,71.43971,72.96340000000001,106.50274,52.02586,98.32103000000001,48.679719999999996,18.76019,35.64125,8.51095,50.57802,6.98934,155.14687,154.25507
ACBD3,420.0,229.894,327.53261000000003,361.775,260.468,436.78,199.0,492.88,292.79391000000004,97.99999,178.0,11.0,224.0,28.0,559.002,636.0465300000001
ACBD3-AS1,0.0,3.10577,16.4676,5.22535,6.53222,1.21955,0.0,7.1199,3.20618,0.0,0.0,0.0,0.0,0.0,16.9979,19.9497
ACBD4,41.057776738877,15.07109,46.224403107056,27.0658970351495,18.03078,32.420991171064,15.0,24.777241585893,24.0868000664617,10.0,19.12008,0.0,19.99999,5.000004,49.588210000000004,39.21636
ACBD5,348.6419267496081,209.536598729105,486.48877,281.27691,201.35469707444,399.29693,210.0863203359031,369.15273865,285.5282480467,99.1719101720718,218.95077,21.182735233261802,185.42105999999998,47.124797320626996,544.28719015385,578.131342256878
ACBD6,293.91580999999996,167.4930156131,286.59003,223.48476,189.412830400452,264.1425,128.29959653,260.05466,269.6164,69.1622,151.64955,19.0,127.03057000000001,34.71735,306.56737,307.852349
ACBD7,39.1417,40.9744,50.2156,16.901,23.0007,18.2044,13.1279,28.9568,22.1419,12.2012,20.0376,10.4997,12.498,4.07269,47.2289,35.9945
ACCS,191.99987,41.999968,88.99996,58.00005,93.00005,76.99999,32.000006,52.00002,41.000028799999995,46.00005,133.00002,2.0,25.0,6.000005,69.00001999999999,64.999989
ACCSL,6.0,7.0,15.000041750000001,1.0000000094,3.000004104,6.0,0.9999999412999999,3.0,3.0,9.0,2.000001333,0.0,0.0,0.0,1.0000002815,1.999996967
ACCSLP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ACD,29.99996,21.999993,32.00003,17.000037,31.000009400000003,19.0000020690633,14.0000019329696,19.000005,37.999982,13.0,15.000006,0.0,18.0,1.0,23.0000089,26.999996200000002
ACE,17.45423,13.749844,32.67241672,20.29743,8.66202,24.529341000000002,5.042537,4.90124,25.742404,13.283040378,8.3774526,7.0,12.999996,3.0000030000000004,32.496979,20.494356
ACE2,24.0327,11.0653,15.5872,13.3525,10.02402,21.1126,4.56295,2.199,15.0044,7.58268,3.81251,1.57953284474,3.00292,1.0,22.6616000177565,25.391930000000002
ACE2-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACE3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACER1,8.01122,3.81651,1.00141,5.47013,0.0,4.24881,3.01063,5.0416,0.0,2.02943,4.75487,0.0,5.0,0.0,6.06342,10.0279
ACER2,69.0,83.0,75.0,53.0,54.0,55.0,23.0,30.0,45.0,47.0,28.0,18.0,56.0,4.0,57.8566,46.0
ACER2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14338,0.0
ACER3,544.3427,477.45918,673.971000347133,534.463789,329.09456,699.55813,260.70871,436.41930183175,462.545113161,234.37257,402.47443,36.1187,252.24804,49.57691,537.72914,723.107671
ACHE,25.00003,19.00002,12.999994913350001,29.000069999999997,11.0000000255,8.0000044726,5.0,11.999997321,18.99999,20.99996,6.999995576,10.0,16.99998,0.0,4.99999486189,10.0
ACIN1,1051.99975,711.12057,1234.3229549999999,776.78546,651.99962,1098.63389,532.553862313467,950.99943,823.51845,468.437566,584.98018,69.000033585,484.000157,135.0,1454.32313,1357.238842
ACKR1,12.0,14.999979999999999,37.99997,21.999969999999998,13.0,13.000004,20.999969999999998,14.99999,25.99999,4.999998000000001,11.0,0.0,30.99997,0.0,9.0,14.0
ACKR2,19.7488,14.881,25.54029,18.573529999999998,12.1017,20.38855,12.17181,23.1545,10.2075,11.5186,12.1831,0.0,16.84424,5.689416,27.46363,25.5431
ACKR3,9.0,15.000049999999998,22.0,6.0,32.0,22.99998,19.0,29.0,19.00004,14.000003,22.00005,0.0,13.0,2.000003,38.000009999999996,18.00002
ACKR4,6.0,3.44916,13.0,4.0,15.0,14.0,4.0,14.0,6.0,7.0,15.0,5.0,10.0,1.0,20.0,16.0
ACKR4P1,0.0,0.550836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ACLY,649.99983,458.00041999999996,912.0004344,821.000938755,706.9537,828.00038482,493.000413705,705.000603,596.0004,166.0,385.999505,48.999985800000005,479.99988010294396,74.68857,980.00056,1123.00008
ACMSD,6.0,3.0,9.0,2.000004,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0
ACNATP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACO1,127.44782700000002,56.651821000000005,131.826403,101.180523,83.274564,142.1272,62.3247079,119.18437,93.99841599999999,44.673615229999996,98.996091,4.0,101.335193,12.000005600000001,140.0435813,133.7478
ACO2,433.23813,269.45811,507.73627999999997,340.723342,299.30125,378.87115,244.757628025,309.97509737,375.34176,209.05606,253.00726,21.0000300117694,223.35455,41.06152,422.5632204,472.24708999999996
ACOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ACOT1,2.16627,0.0,3.19446,5.22641,12.4155,5.01429,8.455270089593501,1.72883,2.66172,2.1751,2.39166,0.0,8.76327,0.0,10.499,4.91336
ACOT11,30.33688,29.18095,52.740300000000005,40.90024,33.0352,47.13422,34.18213,48.45642,28.85106,24.39245,43.40596,15.9299,17.06926,1.05078,73.82383,44.51406
ACOT12,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
ACOT13,143.487,65.07159999999999,105.91320999999999,140.1651,103.6956,149.5063,60.504709999999996,206.923,134.58329999999998,44.0435,76.34368,2.0,97.83779,8.96344,175.65030000000002,199.20609
ACOT2,22.83369,15.000009,70.92349,46.779564179,49.584489999999995,53.01853,15.5447,39.2712,34.33831,20.82494,22.60837,2.0,10.23673,1.0000000292727,59.50099,60.086659999999995
ACOT4,5.0,3.0,0.0,8.0,1.55345,8.39822,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.80441
ACOT6,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ACOT7,12.0,18.00001,24.21621,16.0,13.999999999999998,16.0,9.0,3.0,18.00005,1.0,12.0,0.0,19.99998,2.0,16.00003,12.0
ACOT8,118.72423,79.9609,86.58328,102.453323,76.714935,145.5705837,94.3424,100.758647,55.6352679,42.195916,71.33109999999999,9.0,82.564403,13.0,169.98489999999998,140.38521
ACOT9,264.54823,167.52020000000002,360.37613,258.67554,231.71274982,286.57841,179.41911000000002,314.10467,202.60385000000002,44.24936,165.17117,14.0,136.848817,34.412689,405.46321,435.1671
ACOX1,405.35416,239.76294,333.389,462.38899,404.56516999999997,441.12435999999997,227.11449,395.29944,266.826855638,122.180398881,258.280226563167,12.000002,239.75654,29.097511612999998,593.035329957,697.702
ACOX2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
ACOX3,42.99993,37.99995,40.00006,64.99992,69.99996,64.0,47.00002,59.00002,71.00003000000001,27.999989,45.0,7.0,36.999928,4.0,58.00001,81.00003
ACOXL,7.54014,6.70005,7.997879999999999,2.0,7.16087,4.21652,4.08832,7.37349,3.07815,2.09321,4.26698,0.0,3.128,1.0,7.188936999999999,10.310689
ACOXL-AS1,9.0,1.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0
ACP1,1130.00007,629.00037,901.9998506977661,1058.99997,1155.001,1141.57707,402.99953999999997,833.99942,731.00077,933.0,469.00037000000003,108.00004,717.00026,48.999983,1065.9997,836.00034
ACP2,36.0,38.999958,62.99996,56.99993266626,45.9999,76.99996,52.00009,44.0,35.999969066720006,6.0,24.00001,0.0,29.000030000000002,2.0,56.00009,65.99991
ACP3,133.0,87.804232,154.12709999999998,165.502600134462,182.00002,178.20792,116.88199114619,150.75834,109.0,53.11,97.07229900000002,16.0,81.11596,11.999997068999999,195.0206,215.97495
ACP4,3.0,3.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,5.0,0.0,6.0,1.0,5.0,12.0
ACP5,122.18349,124.02126,93.54359,118.18618161873,71.00013700000001,73.2123445344,79.5950684,116.35848990584,96.18108,53.054271,77.192638,5.0,53.06172,15.000003,117.29285999999999,88.05205000000001
ACP6,80.15245,41.153690000000005,57.336305,75.084066,57.000068999999996,84.305849,30.309151999999997,48.017576,61.01227,41.00891,47.1809,2.0,33.02792,8.016178,114.19656,88.184488
ACP7,7.92007438,15.9285563,31.4333276,12.07484009,3.29957667,7.370788,10.103620419999999,9.97435,0.0,10.69556508,4.102332199999999,2.4539418,7.1013231,1.9999976899999998,15.04929722,15.0871511
ACR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACRBP,155.99981,173.99968,149.0,109.0,123.00004,75.00005,42.000042,78.00005,72.00002446,112.0,76.99997,11.0,62.000060056454,6.999997,136.999988929,133.99996000000002
ACRP1,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACRV1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACSBG1,59.8123,94.41987,89.87329,48.98737,65.4185,44.971033,17.3977,8.52663,58.759609999999995,29.02203,32.359829999999995,4.00352,28.580740000000002,6.76072,47.79553,73.70945999999999
ACSBG2,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
ACSF2,74.99999,26.1712252457,54.1656551296458,48.361071100000004,30.144299999999998,62.543659999999996,37.382884,52.792467,38.145926,6.0,40.9841723,0.0,45.423120000000004,1.0,76.57646,74.469817
ACSF3,269.4998,264.07258,515.30427,243.69236999999998,227.25963,332.230934,176.746382847,189.886057,243.38552171017002,150.70583,222.14529,20.4464,169.5109,35.649510230394895,377.92601,379.08988999999997
ACSL1,833.5570306279,395.378675,740.8670999999999,901.0389000249006,1015.092148,619.06832,357.20038,392.3997010379173,226.02409,209.22458,315.884384,31.9999701694589,216.27425,50.00007572,1459.57256310439,2131.269363976
ACSL3,483.20754,274.02891,397.398843,320.8024300140054,230.04358,382.33997,165.21027,376.10549717154,429.88496,96.96267,190.54919,11.0,173.8072,55.17588,669.517900017376,720.96133
ACSL3-AS1,0.0,0.0,5.0,2.0,0.0,0.0,1.0,3.02575,0.0,0.0,0.0,0.0,0.0,0.0,4.88155,5.8425
ACSL3P1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACSL4,666.99998,445.9998736,784.0001,692.9999,556.00039,754.9998859626,407.0004883797735,734.000375805398,551.9997,228.000553,367.00004,39.999970830016,331.99988,71.99997115522,782.99979,1101.0003
ACSL5,508.91098999999997,262.55499008,538.59163,404.72229,440.99975,549.4545899999999,330.8172,528.645,455.85981,125.82933,228.92463999999998,30.64247,277.92202000000003,62.956239999999994,666.3813199999998,645.1809
ACSL6,238.81211117,172.3744200654699,225.656620408338,344.2554452880564,374.74409525183387,410.805894944,122.0905938220106,257.4435951567,281.0516849482387,478.737630098728,127.244220047,20.558613,203.89954,30.82476401341,380.7270216985,295.58335989
ACSL6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
ACSM1,9.0,7.0,3.0,10.0,7.000000038626,4.00001,0.0,9.0,10.0,1.0,4.0,0.0,2.0,0.0,2.000001,4.0000000652053
ACSM2A,11.9411,48.1642,46.0475,12.8842,20.4657,23.53762,5.83269,20.1835,31.16476,18.5754,14.5144,22.0,13.72097,3.09255,47.10812,45.79061
ACSM2B,45.66901,20.50769,17.05516,20.039,2.0,28.95457,15.2435,18.43755,19.81678,8.63321,30.3478,5.0,10.66406,5.28423,47.405210000000004,22.91467
ACSM3,112.44511,37.51549,77.52937,269.3894,111.142038,80.33169960382,25.099879,82.806633581965,78.460020715016,50.715134,55.848369999999996,4.0,42.000002,11.0,92.820199,86.688601
ACSM4,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.11308
ACSM5,0.0,0.827272,0.0,4.0,0.0,3.00503,1.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.00562
ACSM5P1,0.0,1.17273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM6,28.00005,7.0,16.0,7.07968,0.0,8.0,10.17942,9.0,4.0,17.0,8.0,0.0,6.0,1.0,11.03659,14.0192
ACSS1,341.21279999999996,212.12626999999998,287.21592999999996,288.17734,235.1118651371,366.85103000000004,214.18211,417.05025,275.13480000000004,115.11959,223.00546200000002,16.0,217.46456,44.00003,444.06037000000003,416.6737
ACSS2,129.26784191864002,99.13023000000001,136.01205988,126.11355,108.00000387799999,159.29828,87.03519,152.78408019,95.00005,43.00001,76.0108,0.0,61.35856393494,14.9999957012,172.054100848849,199.4974271146
ACSS3,19.06845,12.10309,18.861620000000002,12.0454,19.12603,15.141978,10.0,8.24442,9.04847,2.0,5.20809,2.0,9.02798,3.0,13.36929,25.01204
ACTA1,0.0,6.00053,8.00244,0.0,0.0,7.00036,2.00049,0.0,0.0,1.0,1.18696,0.0,0.0,0.0,5.0,3.00023
ACTA2,60.931200000000004,59.93618,98.8424,50.41163,60.025090000000006,110.80013,22.57257,84.55693,92.65698,34.15346,55.07255,10.0000004563,33.94007,3.4203,54.89233,48.867350701443
ACTA2-AS1,12.0687,14.81449,22.53299,12.88321,19.32996,12.70392,7.02428,12.63915,19.019310800000003,4.31807,14.512619999999998,6.0,13.5919,5.5797,22.523919999999997,23.21887
ACTB,16526.50869,15994.704,27681.14722,18038.10525,16787.98387,18660.66687640119,12249.71218,10995.61375,15783.033212,8448.98657,11248.7584429279,1009.9963,9773.6712,1309.9980500000001,14702.0897624952,21471.746310000002
ACTBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACTBP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
ACTBP15,0.0,3.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ACTBP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP2,0.0,1.00266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP4,5.0,11.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,10.0,11.0
ACTBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP8,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTC1,11.0023,1.68849,0.0,4.80037,1.00201,0.0,0.0,0.0,12.3412,4.25084,10.6741,2.84409,0.0,0.0,2.38843,5.70938
ACTE1P,12.4204,7.77717,11.3247,12.2076,3.20098,11.7799,6.04381,2.1444,6.32177,10.0622,8.10468,0.0,4.00295,2.05246,21.1319,11.915
ACTG1,5310.50618462,5481.2322429999995,7504.744272816889,9046.5658942,7147.98942,8850.298598216,5371.279090664001,6213.386677787742,4688.999193896,2238.0002501541308,4011.2175371099997,351.0001558754404,5400.3334,516.99986,8215.989409226593,9230.289000819
ACTG1P1,3.0,0.0,3.00143,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
ACTG1P10,12.0022,2.00038,15.3386,11.0029,4.26464,11.1633,7.86922,1.99464,0.0,4.18947,17.3461,1.0,11.454,0.0,20.2691,17.4441
ACTG1P11,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P14,9.0,5.0,3.00016,4.00034,2.00056,4.00032,1.00013,6.0,9.0,5.0,6.0,0.0,3.0005,2.0,3.0,10.0
ACTG1P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P16,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ACTG1P17,6.1206700000000005,14.41036,26.96704,5.0,3.0,7.45862,3.9191300000000004,9.34918,6.0,11.14164,5.12042,0.0,8.25508,3.0,13.90273,12.196010000000001
ACTG1P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ACTG1P2,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P20,4.0,7.01982,21.0146,5.00598,0.0,3.0,3.0,4.0,8.0,1.0,4.0,0.0,3.0,0.0,8.0,7.00847
ACTG1P21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACTG1P22,0.198762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P24,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ACTG1P25,6.06937,4.12393,17.3286,8.0106,3.1154,10.5188,4.10465,5.09858,7.05367,4.0,6.657393,0.0,1.00373,0.0,21.7414,12.4393
ACTG1P3,10.0,14.0,30.0,6.0,7.0,10.0,5.0,11.0,3.0,6.0,16.0,0.0,3.0,2.0,9.0,9.0
ACTG1P4,4.33253,4.37216,0.0,0.0,2.17866,0.0,0.638063,4.97353,0.0,0.333184,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P9,4.14935,9.83805,5.76177,4.8105,9.18408,7.77774,3.04467,0.0,3.54586,14.1192,10.481,0.0,0.0,0.0,9.90659,3.13672
ACTG2,1.01516,10.02158,0.0,1.25446,4.001939999999999,2.03709,0.0,1.11352,9.23688,3.01385,2.00488,8.00633,0.0,2.12686,2.00619,7.1296
ACTL10,17.0,6.0,4.0,15.0,8.0,11.0,11.0,20.0,8.0,2.0,10.0,0.0,9.0,0.0,11.0,13.0
ACTL11P,0.0,0.0,2.34054,4.54774,3.97473,1.1868,1.15724,6.01959,4.62644,12.3925,0.0,0.0,3.60262,0.0,0.0,0.0
ACTL6A,181.30670999999998,56.02714,149.24225,118.12696,108.99996636600001,207.08383,79.5959,225.46985943468,117.18963,43.17002,79.74220000000001,13.999997,73.050692,22.0,238.61154000000002,230.18191000000002
ACTL6B,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0
ACTL7A,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
ACTL7B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACTL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACTMAP,66.56584000000001,25.997860000000003,41.107663,27.245531625,16.654829999999997,31.16397,19.572129,27.3623,25.34454,15.3087,23.136961,9.0,15.73035,3.0,36.55757,32.23518
