,case_sample_1,case_sample_2,case_sample_3,case_sample_4,case_sample_5,case_sample_6,case_sample_7,case_sample_8,case_sample_9,case_sample_10,case_sample_11,case_sample_12,case_sample_13,case_sample_14,case_sample_15,case_sample_16,case_sample_17,case_sample_18,case_sample_19,case_sample_20,case_sample_21,case_sample_22,case_sample_23,case_sample_24,case_sample_25,control_sample_1,control_sample_2,control_sample_3,control_sample_4,control_sample_5,control_sample_6,control_sample_7,control_sample_8,control_sample_9,control_sample_10,control_sample_11,control_sample_12,control_sample_13,control_sample_14,control_sample_15,control_sample_16,control_sample_17,control_sample_18,control_sample_19,control_sample_20,control_sample_21,control_sample_22,control_sample_23,control_sample_24,control_sample_25,control_sample_26,control_sample_27,control_sample_28,control_sample_29,control_sample_30,control_sample_31,control_sample_32,control_sample_33
UBE2J2,150.703269386381,197.392030983815,160.374891658289,172.072810053249,136.251369003153,148.624273804652,157.986067447623,253.711338781416,141.593571301719,195.526976136295,144.904088103692,171.330055353404,254.896982797138,141.035550755841,199.117184117279,210.905772245692,140.521723137928,86.5748873579448,163.878542069154,206.166292546953,144.193581306038,154.990105882716,157.011004600925,177.714289777191,132.591344794076,139.468171392393,180.354252865857,163.260452917981,133.540639872387,211.614278305035,160.856516979834,186.491424382669,159.981889616382,159.519011267406,119.51419356786,147.025795603955,160.748859608668,164.872606261991,183.617825923059,147.106746854167,201.227865945617,190.532620740659,148.079461557813,170.541835839592,178.967898212767,173.449426873323,168.028582091024,138.250297828472,152.762742083652,154.816314079648,158.182293207673,152.302653745265,171.981456034206,149.24700785834,124.960937012438,206.875415096506,161.147634075242,175.337756637265
SCNN1D,16.8195613154443,17.5459583096724,23.2543592904519,7.21983818405241,29.0371770006719,20.9119581232677,21.366968138408,23.0646671619469,13.378920122997,17.9794920585099,14.9295121076531,2.12832366898638,1.0,15.479511668324,13.2744789411519,15.7522983420019,5.62086892551713,14.4291478929908,16.3137010204588,5.28631519351162,8.43237317579167,11.5031719209828,22.6894515319256,8.11480775238317,19.74764709699,10.5258997277278,9.83750470177403,7.24139105684595,10.8010811661489,10.9079524899502,6.77290597809827,14.8652584652852,11.5094884616102,12.9644426118387,13.8969992520767,7.78371859079761,26.3916038163485,2.73874761232543,16.1337838677165,12.1464286393349,26.1209249064022,9.38228814253244,9.68744141032422,8.74573517126115,10.6167397244862,5.6498184649291,10.0394435840549,3.04963892268689,11.6761331528906,5.65023044086308,9.83053799595708,5.78364507893411,40.5484733739184,6.69698112184859,10.1319678658733,6.76063448027796,9.20843623287097,11.3121133314364
ACAP3,123.79197128167,83.3433019709439,145.139276950752,134.770312768978,73.7097570017056,127.712315681385,113.309679521861,149.920336552655,87.5204358046057,156.196837258305,118.557890266657,80.8762994214826,70.8047174436496,113.516418901043,92.9213525880635,125.580822893182,151.763460988962,50.5020176254678,99.3652698518852,89.8673582896976,77.5778332172834,88.9982248623406,110.724523475797,98.1891738038364,122.717521245581,85.7860827809815,68.8625329124182,90.8465423495219,52.0415728914448,85.0820294216118,66.8824465337204,104.7325028236,77.1135726927887,89.6237554470585,72.2643961107989,77.8371859079761,111.564507041837,103.524659745901,124.460618408099,64.7809527431196,183.813916008016,115.474315600399,56.7407282604704,104.948822055134,131.950908004328,93.2220046713301,91.9401675592394,51.8438616856771,72.489326657529,81.3633183484283,77.7506186952969,68.4398001007202,155.202777396722,79.4070618733476,77.6784203050289,133.860562709504,113.84975706095,127.26127497866
PUSL1,31.6207752730353,23.029070281445,26.4618571236177,19.2529018241398,24.5699190005685,15.6839685924507,37.5540652129596,23.0646671619469,20.0683801844956,20.2269285658236,19.3205450804923,20.2190748553706,1.0,23.219267502486,17.6993052548692,28.8792136270035,28.1043446275856,16.2327913796146,28.1782108535197,13.7444195031302,15.178271716425,24.2172040441743,34.487966328527,24.3444232571495,18.3371008757764,29.4725192376378,32.7916823392468,11.1912407242165,20.6202458626479,21.8159049799005,16.9322649452457,17.5680327317007,14.9623350000933,20.292171044617,6.94849962603835,7.78371859079761,28.7908405269256,15.8847361514875,35.3406694245218,22.9432540965215,28.0558082328024,14.4342894500499,13.8392020147489,20.1151908939006,20.4751408972233,22.0342920132235,20.0788871681098,17.281287228559,11.6761331528906,9.04036870538092,14.2989643577558,24.0985211622254,40.5484733739184,19.1342317767103,11.4828969146564,28.3946648171674,25.5324822820513,36.7643683271684
CPSF3L,189.051869185594,179.846072674142,217.307978196982,179.292648237301,155.237215503592,184.473344873111,216.259616916009,103.791002228761,173.925961598962,192.155821375325,168.615666157023,138.341038484115,198.253208842219,180.594302797113,208.851802007457,208.280389188692,157.38432991448,147.898765903156,182.416838683312,159.646718844051,164.431276927938,173.153008915846,186.961080623067,178.52577055243,172.086638988056,189.992490085487,226.262608140803,191.56770886747,149.251303386785,212.70507355403,217.579604546407,164.193536684741,143.868605770128,197.848667685016,172.322790725751,168.647236133948,149.952294411071,192.80783190771,228.94607583712,156.553969129206,264.111574053622,201.358337828196,149.463381759288,209.023070593142,205.509747523982,175.709354259295,192.334603399788,119.952464292351,175.628502841396,166.116774961374,181.418110289026,142.663245280375,205.538813309172,184.645336645254,167.515202049106,235.270079913673,200.074205423288,172.509728304406
CPTP,40.3669471570663,28.5121822532177,40.0937229145722,22.862820916166,35.738064000827,46.3050501300927,36.2590974469955,80.7263350668142,26.2003852408692,47.1961666535885,40.3975033501202,13.8341038484115,1.0,43.8586163935846,33.6286799842516,34.1299797410041,50.5878203296541,16.2327913796146,45.9749756031111,29.6033650836651,22.7674075746375,35.7203759651571,49.0092153089594,37.3281156609626,43.7269328576207,24.2095693737739,36.0708505731715,23.040789726328,19.638329392998,10.9079524899502,15.2390384507211,43.2443882626478,16.1132838462543,17.4738139550869,15.2866991772844,12.1080066967963,40.7870240798113,37.7947170500909,41.4868728026995,22.9432540965215,31.9255748856027,25.9817210100898,17.9909626191736,27.1117790309096,25.7835107594664,19.7743646272518,16.9085365626187,27.446750304182,13.1356497970019,12.4305069698988,20.5547612642739,21.2066986227584,57.3271520114018,19.1342317767103,17.5620776341805,41.9159337777234,45.2050505977302,22.6242266628729
TAS1R3,16.8195613154443,4.3864895774181,20.0468614572861,8.42314454806114,5.58407250012921,16.4308242397103,13.5971615426233,11.5323335809735,5.57455005124877,5.61859126828435,18.4423384859244,6.38497100695915,14.1609434887299,15.479511668324,7.0797221019477,13.564479127835,5.62086892551713,14.4291478929908,14.8306372913262,8.4581043096186,6.74589854063334,8.47602141546101,28.1349198995878,6.49184620190654,9.87382354849499,8.42071978218223,1.0,4.6081579452656,5.89149881789941,13.0895429879403,10.1593589671474,12.1624841988697,13.8113861539323,7.8913998506844,6.94849962603835,6.05400334839814,23.9923671057713,3.8342466572556,16.1337838677165,8.09761909288994,28.0558082328024,10.8257170875374,4.15176060442467,7.87116165413504,7.58338551749011,7.90974585090074,4.22713414065469,4.06618523024919,9.24360541270504,5.65023044086308,6.25579690651814,8.67546761840116,18.1769018572738,9.56711588835513,8.10557429269867,17.5776496487227,8.37130566624634,14.1401416642956
DVL1,92.8439784612526,97.5993930975527,113.064298619094,149.209989137083,78.177015001809,100.82551238004,113.309679521861,92.2586686477876,134.90411124022,156.196837258305,97.4809319970291,71.2988429110438,84.9656609323795,98.8968801031811,126.550032572315,100.639683851679,112.417378510343,61.3238785452109,106.039056632982,101.497251715423,91.0696302985501,109.582848299889,124.338194394953,96.5662122533597,108.612059033445,118.416371936938,108.212551719514,90.1882340716268,69.716069345143,129.804634630408,94.8206836933758,85.8130829586918,104.736345000653,134.153797461635,70.8746961855912,71.783182559578,124.760308950011,90.9264207292042,140.594402275815,74.2281750181578,119.96276623681,101.761740622852,41.5176060442467,115.443704260647,119.059152624595,131.640770232848,130.512766592713,66.0755099915493,84.6519653584567,90.4036870538092,93.8369535977721,80.0070902585884,130.034759440497,68.8832343961569,86.4594591221191,124.395674437114,127.243846126944,183.821841635842
MXRA8,29.602427915182,35.0919166193448,32.8768527899492,32.4892718282358,29.0371770006719,29.1273702431228,30.4317425001569,23.0646671619469,36.7920303382419,28.0929563414217,28.9808176207384,17.0265893518911,56.6437739549197,27.5191318547982,18.5842705176127,19.6903729275024,39.3460824786199,39.6801567057247,5.93225491653046,13.7444195031302,22.7674075746375,21.7954836397569,22.6894515319256,18.6640578304813,22.5687395394171,26.8410443057059,13.1166729356987,14.4827821136919,26.5117446805473,19.6343144819104,1.0,39.1902268630246,27.6227723078646,36.6386421638918,29.1836984293611,19.8917252875939,35.988550658657,23.5532294659987,66.0716863154104,20.2440477322249,35.795341538403,31.7554367901098,23.5266434250731,11.3694557226395,18.2001252419763,11.2996369298582,27.4763719142555,10.165463075623,15.0816719891503,21.4708756752797,13.405279085396,16.3869943903133,33.5573572749669,20.0909433655458,19.5884712073551,31.0989186092786,25.113916998739,33.9363399943093
AURKAIP1,94.8623258191059,202.875142955587,94.6211860783905,282.776995542053,75.9433860017573,124.724893092346,86.1153564366142,161.452670133628,120.410281106973,134.846190438824,106.262997942707,194.741615712254,226.575095819679,85.9972870462444,153.098990454619,109.390960708347,230.455625946202,84.7712438713209,98.6237379873189,245.285024978939,112.150563238029,103.528547288845,121.615460211121,119.287673960033,132.591344794076,82.6283128626631,170.516748164083,120.470414854801,152.197052795735,177.799625586189,137.15134605649,107.435277090016,143.868605770128,146.554568655567,97.2789947645369,114.161205998365,103.167178554817,127.625638734365,155.191635298987,163.301985039947,116.09299958401,186.924048378146,171.606104982886,154.799512531322,157.734418763794,181.359172724224,161.15948911246,59.9762321461755,103.139176183867,141.255761021577,195.717074646782,130.132014276017,107.663187923852,113.848679071426,107.398859378257,204.171161304394,117.616844610761,226.242266628729
CCNL2,566.482825104164,698.548465203833,536.454012596977,789.36897478973,482.463864011164,549.685756383035,669.498335003452,495.890343981859,667.273641134478,555.116817306493,575.225319441928,656.587851882299,481.472078616817,577.0417960803,630.095267073345,447.190247375721,741.954698168261,559.129480853393,515.364645873584,659.732136150251,770.718908267359,504.928704321035,506.42855819258,532.331388556336,476.764622770187,643.132473364168,606.646123276065,677.399217954044,638.245705272436,671.929873380935,673.904144820778,589.204790078577,535.191213464876,766.593128352199,554.490270157861,579.454606203822,461.853066786098,503.381811145414,659.948587731831,480.458732844803,652.055680996855,651.708168669753,456.693666486713,654.180990810334,708.288207333577,651.424069006325,746.089175825552,526.57098731727,621.267584843386,706.278805107885,532.636422326402,533.059288108427,506.156805564085,576.897088067814,680.192776062297,485.413555683958,668.030192166458,647.618488224736
LOC148413,101.590150345284,139.271044083025,123.488666576882,141.990150953031,83.7610875019382,97.0912341437427,101.007485745202,34.5970007429204,99.784445917353,125.856444409569,100.9937583753,110.672830787292,155.770378376029,75.6776126006951,140.70947677621,83.5746939811767,106.796509584825,90.1821743311925,76.3777820503297,141.673247186112,129.015309589613,101.712256985532,90.7578061277026,94.9432507028831,112.843697697086,126.83709171912,173.795916398008,137.586430080073,145.323637508185,137.440201373373,119.372467863982,112.840825622847,140.415759231645,155.009639924158,122.293593418275,99.4586264379695,107.965651975971,93.6651683415297,130.606821786276,105.269048207569,109.320907941609,124.134889270429,103.794015110617,153.05036549707,122.85084538334,157.629935171522,180.709984512988,66.0755099915493,116.761331528906,120.91493143447,140.308587760478,120.492605811127,110.459634363433,139.679891969985,129.689188683179,96.001009619947,103.385624978142,141.401416642956
MRPL20,119.082494113346,144.754156054797,99.4324328281392,182.902567329328,83.7610875019382,104.559790616338,78.9930337238115,57.6616679048673,189.534701742458,95.5160515608339,101.871964969868,112.801154456278,155.770378376029,97.1769343622562,94.6912831135504,81.3868747670098,174.246936691031,102.807678737559,111.971311549512,108.898092986339,110.464088602871,117.453439614245,96.2032744953647,103.869539230505,121.306975024367,175.256230466668,183.633421099782,104.671016185319,90.3363152077909,91.626800915582,113.446175133146,95.272792891146,122.000577693069,156.13698275997,93.1098949889139,119.350351725563,86.3725215807768,121.052644464784,122.924067563554,121.464286393349,89.9720746776076,110.422314292882,76.1156110811189,109.321689640764,92.5173033133794,113.561351145075,210.828315265152,112.836640139415,114.815309336757,87.0135487892914,134.05279085396,100.249848034858,93.6809557259494,129.156064492794,87.1349236465107,79.7754868672799,96.6885804451452,130.089303311519
ANKRD65,2.01834735785332,1.0,1.0,1.0,4.46725800010337,2.98742258903824,1.94245164894618,1.0,1.0,2.24743650731374,1.0,1.06416183449319,1.0,1.0,1.0,1.75025537133354,1.0,1.0,2.96612745826523,2.11452607740465,1.68647463515833,1.0,6.35304642893918,1.62296155047663,5.64218488485428,1.0,1.0,1.0,1.0,1.0,1.69322649452457,1.0,2.30189769232205,1.0,9.7278994764537,1.0,15.5950386187514,2.73874761232543,1.0,2.69920636429665,2.90232498960025,1.0,4.15176060442467,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,8.38933931874173,1.0,1.0,1.35212689605559,1.0,2.82802833285911
TMEM88B,1.0,1.0,1.0,1.0,1.11681450002584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.81515612255405,1.0,1.0,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.0,1.15094884616102,1.0,2.77939985041534,1.0,4.79847342115427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19466965937087,1.0,1.0,1.35212689605559,1.0,1.0
LOC102724312,1.0,1.09662239435453,4.00937229145722,1.20330636400873,7.8177015001809,5.97484517807647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.8218609197431,3.70765932283154,1.05726303870232,1.0,1.0,9.98335867404728,1.0,9.87382354849499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,4.16909977562301,1.0,13.1958019081742,1.0,1.53655084454443,1.34960318214832,1.0,1.0,4.15176060442467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19466965937087,1.0,1.0,2.70425379211118,1.0,1.0
VWA1,2.01834735785332,2.19324478870905,10.4243679577888,2.40661272801747,12.2849595002843,16.4308242397103,2.58993553192825,1.0,1.0,3.37115476097061,6.14744616197481,1.0,1.0,1.71994574092489,1.0,3.93807458550047,1.0,10.8218609197431,5.19072305196415,1.0,1.0,1.0,14.5212489804324,1.62296155047663,12.6949159909221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6037953846441,2.25468567162411,5.55879970083068,2.5945728635992,20.3935120399056,1.0,1.53655084454443,1.0,1.0,1.0,5.53568080589955,1.0,1.0,1.12996369298582,1.0,1.0,1.0,1.0,1.0,1.0,12.5840089781126,1.0,1.0,2.70425379211118,1.0,1.0
ATAD3C,8.74617188403104,2.19324478870905,16.8393636241203,4.81322545603494,10.0513305002326,13.4434016506721,2.58993553192825,1.0,1.0,1.0,3.51282637827132,1.06416183449319,1.0,3.43989148184978,1.76993052548692,1.0,11.2417378510343,19.8400783528623,14.0891054267598,1.05726303870232,1.68647463515833,4.23801070773051,14.5212489804324,8.11480775238317,11.2843697697086,3.68406490470473,1.0,1.97492483368526,1.9638329392998,1.09079524899502,1.0,2.02708069981162,9.2075907692882,3.38202850743617,19.4557989529074,1.72971524239947,29.9904588822142,2.19099808986034,3.84137711136107,1.34960318214832,5.80464997920049,2.88685789000998,6.91960100737444,3.49829406850446,1.0,3.38989107895746,5.81230944340019,2.03309261512459,4.37854993233397,2.26009217634523,1.78737054471947,1.0,20.9733482968543,3.82684635534205,2.02639357317467,2.70425379211118,4.18565283312317,5.65605666571822
ATAD3B,61.8959856408351,50.4446301403082,53.7255887055268,48.1322545603494,22.3362900005168,60.4953074280243,69.2807754790806,80.7263350668142,26.7578402459941,51.691039668216,57.0834286469089,29.7965313658094,1.0,56.7582094505213,52.2129505018643,54.2579165113399,73.0712960317227,30.6619392726054,57.839485436172,52.8631519351162,62.3995615008584,50.8561284927661,50.8243714315134,40.5740387619159,32.4425630879121,55.2609735705709,32.7916823392468,38.181880117915,39.276658785996,42.5410147108059,55.8764743193107,48.6499367954788,51.7926980772461,56.3671417906028,33.3527982049841,33.7294472267897,58.7812994091398,41.0812141848814,68.376512582227,39.1384922823014,71.5906830768061,34.6422946801198,16.6070424176987,33.2337936507924,30.3335420699605,52.5433117238406,57.0663108988383,36.5956670722427,43.7854993233397,41.8117052623868,41.1095225285478,41.4494563990278,92.2827325061591,34.4416171980785,40.5278714634933,51.3808220501125,53.5763562639766,73.5287366543369
ATAD3A,29.602427915182,40.5750285911174,39.2918484562808,26.4727400081922,42.438951000982,35.8490710684588,48.5612912236546,11.5323335809735,34.0047553126175,53.9384761755297,48.3013627012306,13.8341038484115,1.0,20.6393488910987,47.788124188147,41.1310012263383,28.1043446275856,16.2327913796146,34.1104657700502,33.8324172384744,24.4538822097958,28.4552147519048,47.1940591864053,28.4018271333411,38.0847479727664,29.9988142240242,9.83750470177403,30.282180783174,26.5117446805473,44.722605208796,19.4721046870325,36.4874525966091,36.8303630771528,37.2023135817979,23.6248987285304,19.0268676663942,51.5835892774084,26.2919770783241,57.620656670416,29.6912700072631,35.795341538403,29.5902933726023,24.910563626548,35.8575142021707,43.9836360014427,35.0288744825604,45.9700837796197,17.281287228559,18.9737163734472,36.1614748215237,24.1295023537128,20.2427577762694,61.5218216707727,27.7446360762299,30.39590359762,43.2680606737789,39.7637019146701,28.2802833285911
TMEM240,1.34556490523554,1.0,4.00937229145722,1.0,3.35044350007753,1.49371129451912,1.0,1.0,1.0,3.37115476097061,3.51282637827132,1.06416183449319,1.0,1.71994574092489,1.0,1.0,1.0,1.0,2.22459559369892,1.05726303870232,1.0,1.0,4.53789030638513,1.0,5.64218488485428,1.0,3.27916823392468,1.0,1.0,1.09079524899502,1.0,2.70277426641549,1.15094884616102,1.0,1.0,1.0,8.39732848701997,1.09549904493017,1.0,1.34960318214832,1.0,1.44342894500499,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,13.9822321979029,1.91342317767103,1.35092904878311,1.35212689605559,1.0,5.65605666571822
SSU72,174.250655228003,182.039317462851,165.186138408038,184.105873693336,148.536328503437,136.674583448499,134.676647660269,230.646671619469,161.104496481089,175.300047570472,122.948923239496,160.688437008472,254.896982797138,140.175577885378,156.638851505593,121.642748307681,174.246936691031,151.506052876403,165.361605798287,164.933034037563,126.485597636875,171.942148713638,168.809519397527,183.39465520386,132.591344794076,163.677740766167,127.887561123062,180.376468143254,170.853465719083,151.620539610308,128.685213583867,147.976891086248,139.264810385484,136.972154551165,132.021492894729,188.538961421542,136.756492502897,167.611353874316,155.191635298987,187.594842318617,184.781357671216,203.523481245704,145.311621154863,144.304630325809,169.10949704003,140.680479776735,120.473323008659,154.515038749469,140.600103382724,136.735576668886,139.414902488119,132.059895968995,164.990339935254,154.987277391353,135.092904878311,182.537130967505,138.126543493065,149.885501641533
